,path,sentence,mfcc
32,common_voice_id_19192673.mp3,Dikatakan bahwa dia seorang jutawan.,"[[-7.04455572e+01 -6.04544895e-08 -1.54696142e-07 ... -5.39652734e-08
  -3.61701531e-08 -2.92319317e-08]
 [-7.04410227e+01 -1.11295535e-03 -1.75824532e-04 ... -3.78209492e-04
  -5.37831081e-04  2.21315925e-04]
 [-6.89175193e+01  4.27918682e-01  1.92680600e-01 ... -1.46475977e-01
  -2.34593311e-01 -1.47243441e-01]
 ...
 [-6.14826568e+01  1.34440289e+00  2.40668933e-01 ...  1.29000575e-01
  -2.01080837e-02 -4.90839641e-01]
 [-6.62649998e+01  1.15536232e+00  4.23918137e-01 ... -2.38648674e-01
  -2.25132040e-01 -4.94499618e-01]
 [-7.04211495e+01 -5.59778029e-03  9.76899434e-04 ...  1.39137076e-03
  -1.46064159e-03 -3.19347910e-03]]"
33,common_voice_id_19192674.mp3,Saya membantu anak kecil yang tersesat di mal.,"[[-7.04455575e+01 -8.83268952e-08 -9.69323615e-09 ... -2.54486643e-08
  -2.71694667e-08  3.27824092e-08]
 [-7.04357755e+01 -2.96345723e-04  1.55733606e-03 ... -3.56607651e-04
  -2.74017158e-04 -4.19177806e-05]
 [-6.90841199e+01  3.44159421e-01  2.76944846e-01 ... -6.10245695e-02
  -6.54189381e-02 -5.14537863e-02]
 ...
 [-5.98534328e+01  1.53749345e+00 -3.48124994e-01 ... -5.71619744e-01
  -7.12889565e-02  3.46001732e-01]
 [-6.09921933e+01  1.21843725e+00 -3.93902558e-01 ... -6.70092580e-01
  -4.50688458e-01  3.92212853e-03]
 [-6.53183865e+01  9.30650241e-01 -3.09275674e-02 ... -3.80879500e-01
  -2.59860083e-02  5.35367352e-01]]"
34,common_voice_id_19192685.mp3,Saya sudah kehabisan kata-kata.,"[[-7.04455575e+01 -9.10164490e-08  6.19069100e-08 ...  5.77952168e-09
  -6.18676285e-08  1.91133409e-08]
 [-7.04436603e+01 -3.67308463e-04 -1.27775519e-04 ... -1.49166186e-04
   1.22534180e-04 -2.55555539e-05]
 [-6.97734499e+01  2.21628923e-01  6.96058019e-02 ...  2.92913813e-02
   2.25449097e-02 -1.88795601e-02]
 ...
 [-5.27464774e+01  5.09857462e-01 -1.09877501e+00 ... -4.42187949e-01
  -8.22165302e-01 -2.28687853e-01]
 [-5.64519943e+01  4.71839063e-01 -1.45892941e+00 ... -8.15916253e-02
  -3.83004979e-01  4.56137122e-02]
 [-6.86427206e+01  2.09336353e-02 -3.67961411e-01 ...  1.44219717e-01
  -8.06934423e-02 -6.67750348e-02]]"
35,common_voice_id_19192686.mp3,Tom merindukan keluarganya.,"[[-7.04455573e+01 -1.29645810e-07  1.31903924e-08 ... -1.61020916e-08
  -3.50421800e-08  2.86977364e-08]
 [-7.04425992e+01 -2.27561883e-04 -3.81475506e-05 ... -3.79194120e-04
   1.31038653e-04 -4.91570237e-05]
 [-6.99254286e+01  4.22677024e-02 -9.63766500e-03 ... -5.23788324e-02
  -2.05169864e-02 -1.92563264e-02]
 ...
 [-5.92383143e+01  1.88650346e+00  4.82172895e-01 ... -6.98208604e-01
  -8.74782640e-01 -3.20548886e-01]
 [-5.90841271e+01  1.78483677e+00 -6.77826620e-01 ... -5.28239770e-01
  -1.94945957e-01  2.12397776e-02]
 [-5.97023586e+01  2.82681475e+00 -4.73256037e-01 ... -2.57923999e-01
   6.58684522e-02 -8.36670931e-02]]"
36,common_voice_id_19192688.mp3,Dia masih bergantung secara finansial kepada orang tuanya.,"[[-7.04455577e+01 -3.88147558e-08 -1.27388009e-08 ... -1.29940201e-08
   1.75736670e-08 -7.87886221e-09]
 [-7.04413594e+01 -9.15287526e-05  2.09240278e-04 ... -1.75088862e-04
   8.26240813e-05 -1.32033908e-04]
 [-6.98739120e+01  6.75289996e-02  2.07444529e-02 ... -2.92424808e-02
  -1.43570559e-02 -1.35901114e-02]
 ...
 [-5.83230516e+01  1.42344409e+00 -1.39923178e-01 ... -9.58406187e-01
  -2.61848174e-02 -4.41042877e-02]
 [-5.99113640e+01  1.69880662e+00 -5.40270050e-01 ... -8.74817939e-01
  -7.17627848e-02 -1.39488121e-01]
 [-6.93311173e+01  2.98634003e-01 -8.52351374e-02 ... -1.45801940e-01
  -1.56930430e-02  6.82197992e-02]]"
37,common_voice_id_19192689.mp3,Tahu sebelum terjadi.,"[[-7.04455577e+01 -7.53249121e-08 -7.42994349e-10 ... -3.53817593e-09
   7.15133828e-09 -2.85630884e-08]
 [-7.04401723e+01  5.95540791e-04 -4.77724390e-05 ... -1.54838413e-06
  -4.87508266e-04 -7.53875086e-05]
 [-6.97035681e+01  1.23298551e-01 -1.22823764e-01 ...  4.74418896e-02
  -3.77324396e-03 -1.38632141e-02]
 ...
 [-4.92054296e+01  2.37099841e+00  7.61732400e-01 ... -5.95970916e-01
  -5.66127882e-02 -2.15021427e-01]
 [-4.77892034e+01  3.71107045e+00  5.40987323e-01 ... -1.00211926e+00
  -1.52848927e-01  1.33613179e-01]
 [-5.55261972e+01  3.35470391e+00  4.79177344e-01 ... -6.67528463e-01
  -2.55658750e-01  2.04685379e-01]]"
38,common_voice_id_19192690.mp3,Dia memaksanya untuk duduk.,"[[-7.04455570e+01 -9.44771354e-09 -1.38123295e-07 ...  5.57661846e-08
  -2.86711930e-08 -3.55588036e-08]
 [-7.04381228e+01  4.85309909e-04 -2.04625771e-04 ...  2.66063829e-04
   1.79555494e-04 -4.47005907e-04]
 [-6.93531718e+01  2.38417357e-01  1.55680359e-02 ...  2.81658203e-02
  -4.11499640e-02 -1.00385416e-01]
 ...
 [-5.79622431e+01  2.19845356e+00 -1.36283454e-01 ... -2.88294399e-01
  -6.64680513e-02 -1.32232640e-01]
 [-6.12982125e+01  1.81728772e+00 -5.59134082e-01 ...  3.49088425e-02
   4.79350361e-01  2.73929436e-01]
 [-6.69706474e+01  1.31293536e+00  1.24651167e-01 ... -5.71930370e-02
   6.97135127e-02  8.14595525e-02]]"
39,common_voice_id_19192691.mp3,Semua orang tertarik pada cerita tersebut.,"[[-7.04455579e+01 -1.42364733e-11 -1.45484012e-11 ...  5.76091320e-12
  -8.39815001e-12  1.41585114e-11]
 [-7.04455520e+01 -5.08224956e-07 -1.64792587e-06 ...  9.91664355e-07
  -4.10099175e-07 -3.32410365e-07]
 [-6.51249156e+01  1.26391049e-01 -3.63978803e-01 ... -1.40867515e-01
  -2.65793352e-01  1.19399640e-01]
 ...
 [-5.34640766e+01  2.68524180e+00 -5.68295432e-01 ...  4.03708484e-01
   9.73845897e-01  7.51182017e-01]
 [-5.49596887e+01  3.02702915e+00 -7.25268386e-01 ...  1.95641769e-01
   4.65393601e-01  5.06186785e-01]
 [-6.42646659e+01  2.40874355e+00 -8.33647240e-02 ... -2.88423335e-01
   6.16234293e-03  3.27785161e-01]]"
40,common_voice_id_19192693.mp3,Saya tidak malu.,"[[-7.04455576e+01 -3.47450514e-08 -2.64160547e-08 ... -8.70968523e-09
  -2.62153851e-08  2.99112700e-08]
 [-7.04427327e+01 -7.19473271e-05 -1.01718770e-04 ...  9.01524471e-05
  -1.56941881e-05 -1.27630545e-04]
 [-6.90491887e+01  6.48065791e-01  3.58017460e-01 ... -9.69003864e-02
  -6.75886179e-02 -8.88578233e-02]
 ...
 [-5.87801131e+01  1.61386905e+00  4.54832511e-01 ... -2.92668613e-01
  -2.11383222e-02 -4.24130098e-01]
 [-6.16239426e+01  2.00042573e+00  1.10742680e+00 ... -2.91564073e-01
  -2.52986516e-01 -4.94591479e-01]
 [-6.71245806e+01  1.59208597e+00  9.49682800e-01 ... -2.78734652e-01
  -1.60551178e-01 -7.90768401e-02]]"
41,common_voice_id_19192702.mp3,Tanggal sepuluh Oktober hari ulang tahun kakak laki-laki saya.,"[[-7.04455570e+01 -1.21780953e-07 -1.00899039e-07 ...  7.81289696e-08
   1.87902975e-08 -8.12987057e-08]
 [-7.04395303e+01 -1.35376871e-03 -7.53439689e-04 ... -5.21815828e-04
   3.99963554e-04 -5.37785591e-06]
 [-6.91357771e+01  2.55190388e-01 -8.10214620e-02 ... -5.37463848e-02
  -6.61180369e-02 -1.72036943e-01]
 ...
 [-5.53153456e+01  2.66804588e+00 -1.72179637e-01 ... -1.99397309e-01
   1.84957139e-01 -3.75075832e-01]
 [-6.63775620e+01  1.05237555e+00 -1.03272062e-01 ... -6.37521561e-03
   9.32296210e-02 -8.74239459e-02]
 [-7.03937554e+01 -9.18618977e-03  4.61010277e-03 ... -3.30248112e-04
   1.17422947e-04 -4.87230096e-04]]"
42,common_voice_id_19192707.mp3,Perekam itu saya beli di toko ini.,"[[-7.04455576e+01  7.90366626e-09 -6.83859269e-08 ...  2.61530709e-08
  -9.74580291e-09 -1.09676715e-08]
 [-7.04430294e+01 -6.77166866e-04 -2.93012117e-04 ...  1.96450742e-04
   2.05736335e-04 -1.41701331e-04]
 [-6.99056677e+01  1.26552227e-01  8.29648441e-03 ...  7.95680657e-03
  -3.09255653e-02 -6.87331897e-02]
 ...
 [-6.08790420e+01  1.81827339e+00  2.79666913e-01 ... -7.87005021e-01
  -3.22488729e-02 -2.20600899e-01]
 [-6.47688868e+01  1.45331250e+00  6.20147809e-01 ... -3.26410552e-01
  -5.31439076e-03 -1.10177208e-01]
 [-7.02814816e+01  1.85376225e-02  1.81629812e-02 ... -1.39596702e-02
  -1.46866977e-02 -6.41273843e-04]]"
43,common_voice_id_19192708.mp3,Ini sangat menyedihkan.,"[[-7.04455573e+01 -8.27427889e-08 -4.53868999e-08 ... -1.20862058e-08
  -1.61915150e-10  5.48990895e-08]
 [-7.04305573e+01  2.21556309e-03  9.20104669e-04 ... -3.85679376e-04
  -1.27332563e-03 -4.81284647e-04]
 [-6.91559343e+01  1.91801583e-01 -9.57750339e-02 ... -1.29773861e-01
  -8.87662297e-02  4.16827915e-02]
 ...
 [-5.61849327e+01  1.61234861e+00  1.29777460e-01 ... -8.52330253e-01
  -3.38414125e-01 -7.19688156e-01]
 [-5.61737105e+01  1.92612600e+00  4.69783598e-01 ... -5.16329918e-01
   2.02941694e-01 -4.58614735e-01]
 [-5.85056468e+01  2.92761824e+00  1.31027123e+00 ... -8.27462765e-01
  -8.50251735e-02 -4.10746220e-02]]"
44,common_voice_id_19192709.mp3,Mengapa burung ini disebut robin redbreast?,"[[-7.04455574e+01 -5.09169180e-08  4.66290155e-08 ... -9.73228157e-09
  -8.43474169e-09 -1.23298908e-08]
 [-7.04412124e+01 -1.58538607e-04  6.80466615e-04 ... -4.58411197e-04
  -6.04663736e-04 -2.32281635e-04]
 [-6.98091582e+01  1.46706687e-01  1.28315074e-01 ...  2.04764845e-02
   1.52029646e-02 -2.40264500e-02]
 ...
 [-5.85260969e+01  2.63188139e+00  4.35169707e-01 ... -7.01291691e-01
  -2.56880427e-01 -1.00659975e-01]
 [-6.52056106e+01  1.02522641e+00  1.82535308e-01 ... -4.97019510e-02
  -5.40440691e-02 -2.40302112e-01]
 [-7.03108996e+01  5.82960266e-03  4.29900235e-03 ...  5.89521123e-03
  -1.93072957e-02 -1.62951779e-02]]"
45,common_voice_id_19192720.mp3,Mungkin dia lupa hari ulang tahunku.,"[[-7.04455577e+01 -5.71859208e-08  8.07495169e-09 ... -5.93738913e-10
  -1.83341988e-08  7.68918498e-09]
 [-7.04395294e+01 -6.50905787e-04 -1.52307314e-04 ...  4.05459736e-05
   6.95215375e-05 -3.45880667e-05]
 [-6.91341859e+01  3.26755593e-01  7.02408770e-02 ... -1.01918869e-02
   1.23121558e-01  1.37783289e-01]
 ...
 [-5.74854666e+01  2.13131202e+00  3.86019444e-01 ... -6.68246945e-01
  -1.50621907e-01 -3.53475337e-01]
 [-6.11995105e+01  1.54046482e+00  6.24460467e-02 ... -2.11011320e-01
   4.26235902e-01  2.97981152e-01]
 [-6.96738051e+01  1.17039684e-01  8.29080132e-02 ... -6.78076750e-02
   4.36533748e-02 -3.13759456e-02]]"
46,common_voice_id_19192721.mp3,Mari kita selesaikan pekerjaan kita.,"[[-7.04455299e+01 -5.87017366e-06  1.46150998e-06 ...  2.82083857e-07
   1.37158072e-07 -1.07824965e-07]
 [-7.03770186e+01 -9.62934556e-03 -2.84702307e-03 ... -7.36521086e-03
   4.35495989e-03 -5.65972992e-03]
 [-6.03625225e+01  1.73320255e+00 -1.27698459e+00 ...  1.41420839e-01
   3.57199088e-01 -2.00573929e-01]
 ...
 [-5.86853477e+01  1.78968140e+00 -1.59990662e-01 ... -8.26958202e-01
   1.07123200e-01  3.40008629e-01]
 [-5.95516389e+01  1.61934014e+00 -2.97624782e-01 ... -5.09358789e-01
  -2.47298182e-01 -2.08691717e-01]
 [-6.16121542e+01  1.40917272e+00 -3.49101300e-01 ... -1.68925432e-01
  -6.63096920e-02 -4.12851244e-01]]"
47,common_voice_id_19192723.mp3,"Karena sibuk, saya tidak bisa makan siang.","[[-7.04455577e+01 -3.77853412e-09  1.60844925e-09 ...  1.70873295e-08
  -8.74334489e-09 -2.07368045e-08]
 [-7.04418264e+01  5.65508907e-06  6.99003514e-04 ...  1.75955177e-04
   3.85735661e-04 -1.81842393e-04]
 [-6.87331970e+01  4.94821754e-01 -9.56839814e-02 ...  1.75673856e-01
  -3.15034615e-03 -2.79620876e-01]
 ...
 [-5.93178051e+01  1.35053591e+00 -5.18613190e-01 ... -7.92085682e-01
   2.69015270e-02 -7.58307333e-02]
 [-6.41249472e+01  1.85665031e+00  2.94658764e-01 ... -2.76377816e-01
   1.14475899e-01 -1.07228596e-01]
 [-7.04031176e+01  2.08686979e-03  8.74033541e-04 ...  9.72893901e-04
   3.76371853e-03  4.74586293e-04]]"
48,common_voice_id_19192724.mp3,Semua bajunya dibuat oleh dia sendiri.,"[[-7.04455579e+01 -7.05756250e-12 -2.28431466e-11 ...  1.31285544e-12
  -1.20739788e-11 -5.79281456e-13]
 [-7.04455562e+01  9.85199689e-08 -1.33502550e-07 ... -3.38057335e-07
  -2.06272473e-07 -3.88055078e-08]
 [-6.52527805e+01  6.00910115e-01 -1.56648680e+00 ...  4.93984437e-01
  -3.79037789e-01 -3.30245504e-01]
 ...
 [-5.86893819e+01  1.26329987e+00  1.93957048e-03 ... -4.30623980e-02
   1.22317442e-01 -2.72178002e-01]
 [-5.99619336e+01  1.31750432e+00 -3.12523216e-01 ... -7.86016105e-01
  -2.21616617e-01  4.12412773e-02]
 [-6.05247364e+01  1.41494471e+00 -1.71151821e-01 ... -4.95041738e-01
   9.53900265e-02  5.96823099e-01]]"
49,common_voice_id_19192735.mp3,Besok saya bermain dengan teman karena ada waktu luang.,"[[-7.04455579e+01 -8.97921325e-09 -4.85452444e-09 ... -2.51914044e-10
  -1.48413305e-09 -1.21170363e-09]
 [-7.04353739e+01 -2.17811889e-03 -5.52501257e-03 ...  2.59160406e-03
  -2.47962536e-04 -1.39351626e-03]
 [-4.33122370e+01 -3.58757332e+00 -3.85475952e+00 ... -8.04733430e-01
   3.48940339e-01  3.83486831e-01]
 ...
 [-5.88160251e+01  1.11053845e+00 -8.20106372e-01 ... -6.13973099e-01
  -2.60125513e-01  6.71969659e-02]
 [-6.09969246e+01  1.30968234e+00 -3.31957602e-01 ... -2.84456548e-01
  -6.40688992e-01 -4.60843043e-01]
 [-6.97612334e+01  1.03356431e-01 -2.41822444e-02 ... -4.15300258e-02
  -9.60918300e-02 -4.68370203e-02]]"
50,common_voice_id_19192736.mp3,Maukah anda memeriksa olinya?,"[[-7.04455576e+01 -4.04995179e-08 -7.82572127e-08 ... -1.79272588e-08
  -2.73078623e-08 -1.21940181e-08]
 [-7.04398429e+01 -5.65810667e-04  4.36049198e-04 ... -4.89226866e-04
   3.17503889e-04 -4.11804138e-04]
 [-6.95940765e+01  1.50525501e-01  9.66277092e-02 ...  5.13603120e-02
   1.38540503e-01  4.76334371e-02]
 ...
 [-5.66979991e+01  1.46619412e+00  1.33718039e-01 ... -1.97641997e-03
   1.88169006e-01 -1.29121695e-01]
 [-6.14506507e+01  1.92511012e+00  1.22027586e-01 ... -7.80492088e-01
  -2.77635028e-01 -1.30182180e-01]
 [-7.02550540e+01  1.69461226e-02  3.40857740e-02 ... -2.18478024e-02
  -7.51316911e-03 -1.10691536e-03]]"
51,common_voice_id_19192737.mp3,Bapak Lee menulis surat dalam bahasa Jepang.,"[[-7.04455557e+01 -1.78956967e-07 -3.02291156e-07 ... -1.69422174e-07
  -8.74660070e-08 -1.31245916e-07]
 [-7.04398485e+01 -8.06036828e-05  1.17902178e-03 ...  1.83734964e-04
  -4.14900551e-04 -3.64258621e-04]
 [-6.85561801e+01  4.22301092e-01 -2.97473815e-02 ...  7.39722940e-03
  -4.79319804e-02  5.52047081e-03]
 ...
 [-6.20609622e+01  1.49883502e+00 -1.61901410e-01 ... -4.01613209e-01
  -4.17676760e-02 -2.35809386e-01]
 [-7.00672892e+01 -6.54093492e-03 -5.92083982e-02 ... -1.53587211e-02
  -7.70461203e-03  1.03190432e-02]
 [-7.04360926e+01 -2.00046054e-03 -1.53348747e-03 ...  3.85879101e-04
   2.42969082e-04 -7.01813996e-04]]"
52,common_voice_id_19192738.mp3,Pukul sepuluh lewat lima puluh satu menit.,"[[-7.04455579e+01 -4.65610151e-12 -4.49989628e-12 ... -8.44947756e-13
   1.84439635e-12 -1.42383376e-12]
 [-7.04455577e+01  1.02061045e-07  1.34941682e-08 ... -1.80869287e-08
  -2.33871053e-08  1.02976697e-08]
 [-6.96915628e+01  2.67647133e-01  4.00124587e-02 ...  7.80983856e-02
   1.00731837e-01  6.11789628e-02]
 ...
 [-5.97849548e+01  1.04832408e+00 -5.09683687e-01 ... -4.85297070e-01
  -4.94008131e-01 -5.26813036e-01]
 [-6.18988268e+01  1.45631962e+00 -7.76616689e-02 ... -5.03953637e-01
  -2.24617219e-03 -2.58162132e-01]
 [-6.97831451e+01  1.72053174e-01  7.86323396e-02 ... -3.14490232e-02
   3.45746771e-02  7.01785341e-04]]"
53,common_voice_id_19192739.mp3,Saya lebih suka musim gugur daripada musim semi.,"[[-7.04455574e+01 -1.26366303e-07  8.62475588e-09 ... -1.71814502e-08
   1.54412324e-08 -4.35261397e-08]
 [-7.04396739e+01 -2.33386834e-04 -3.87590732e-04 ... -2.13143390e-04
  -6.94306695e-05 -4.93911946e-04]
 [-6.93684705e+01  2.14423300e-01 -4.67635922e-02 ... -1.32006020e-01
  -2.77961804e-02  1.52545058e-02]
 ...
 [-5.59661330e+01  2.68528418e+00  4.21095527e-01 ... -5.22816944e-01
  -4.26250435e-01 -5.88053678e-01]
 [-5.95353066e+01  1.66627309e+00 -3.62447666e-02 ... -6.13703803e-01
  -7.96374779e-02  6.02113769e-01]
 [-6.71540024e+01  1.13970969e+00 -7.70796228e-02 ... -4.37999912e-01
  -1.50752552e-01  1.13115819e-01]]"
54,common_voice_id_19192748.mp3,Mengerti? Kamu harus belajar bahasa asing.,"[[-7.04455573e+01 -1.44647091e-07 -2.64475737e-08 ... -4.26642749e-08
  -1.01770017e-07  8.37553981e-08]
 [-7.04376677e+01 -6.43227759e-04  8.05462527e-04 ...  1.99157984e-04
  -8.98581015e-04  1.40814471e-04]
 [-6.91345632e+01  2.02703815e-01 -1.37044461e-01 ...  4.31436674e-02
   7.01774894e-02  5.17025962e-02]
 ...
 [-6.20868137e+01  1.41320975e+00  6.56192040e-01 ... -8.46493812e-01
  -5.62898035e-01 -3.12968042e-01]
 [-6.90441406e+01  3.58569737e-01  2.92855003e-01 ... -2.33572548e-01
  -1.03885873e-01 -1.49821919e-01]
 [-7.04280514e+01  9.41976433e-04  5.93613219e-05 ... -2.60388999e-03
  -1.35760136e-03 -1.59747759e-03]]"
55,common_voice_id_19192762.mp3,Apakah Anda sudah diberitahu kapan harus datang?,"[[-7.04455579e+01 -1.54253647e-10  2.77086559e-12 ... -1.50317210e-11
   2.06824547e-11 -9.26382888e-12]
 [-7.04455499e+01 -4.27532675e-06  1.49704808e-06 ...  1.52018141e-06
  -1.33083829e-06  5.71242093e-07]
 [-6.32616951e+01 -2.69198400e+00  2.14240605e-02 ... -3.16264272e-01
   6.75099813e-02 -6.32435673e-02]
 ...
 [-6.13395087e+01  8.70358335e-01  3.64869843e-02 ... -1.73129400e-02
  -4.42030292e-01 -1.19642035e-01]
 [-6.58981971e+01  6.73014853e-01  4.66940502e-01 ... -4.90589071e-01
  -4.82043579e-01 -2.79062728e-01]
 [-7.03909115e+01 -2.73803550e-03 -4.61906413e-03 ...  4.97607928e-03
  -4.20233897e-03  2.70641517e-04]]"
56,common_voice_id_19192764.mp3,Dia dulu hidup dengan sederhana.,"[[-7.04455554e+01  3.57388767e-07 -2.91249350e-07 ... -1.90108687e-07
  -4.89517562e-08 -1.21621047e-07]
 [-7.04393164e+01 -1.04634955e-03  6.08926212e-04 ... -4.00641178e-04
  -1.94505037e-05 -3.00116046e-04]
 [-6.85068032e+01  6.86616643e-01  4.03287383e-01 ... -1.09832752e-01
  -6.40398834e-02 -6.13601732e-02]
 ...
 [-6.34106421e+01  1.91355264e+00  4.43609494e-01 ... -8.51261870e-01
  -6.05322517e-01 -1.81175015e-01]
 [-6.99913179e+01  1.58145906e-01  7.30158472e-02 ... -3.84596279e-02
  -1.76848918e-02  2.42804788e-02]
 [-7.04405728e+01 -1.60385354e-04  3.56451091e-04 ...  2.97896202e-04
  -3.82317388e-05  3.71034338e-04]]"
57,common_voice_id_19192770.mp3,Aku sudah selesai membaca buku ini.,"[[-7.04455573e+01 -6.84454948e-08 -1.41027487e-07 ... -5.22466176e-08
  -6.26464662e-08  1.10643964e-07]
 [-7.04429911e+01 -5.05356328e-04  1.24432613e-04 ...  5.52034385e-05
  -1.98146447e-04  1.10407411e-04]
 [-6.98986385e+01  4.77202132e-02 -5.82084555e-02 ...  5.40555907e-02
   2.74889008e-02 -2.20860241e-02]
 ...
 [-5.50408633e+01  2.20154068e+00 -7.98296708e-01 ... -6.13703056e-01
   8.73743057e-02 -3.07032381e-01]
 [-5.63788980e+01  2.29259342e+00 -3.38399021e-01 ... -6.89843620e-01
  -2.55458581e-01 -5.85770038e-01]
 [-6.46815736e+01  1.64406072e+00  5.67046920e-02 ... -4.90313044e-01
  -4.26229089e-01 -2.26872768e-01]]"
58,common_voice_id_19192773.mp3,Saya pergi ke sekolah dengan bus.,"[[-7.04455579e+01 -1.33984634e-12  4.82949344e-13 ... -7.52880668e-16
  -2.92085197e-12 -3.01650502e-12]
 [-7.04455559e+01 -3.16943242e-07 -7.23621866e-07 ...  4.50134400e-07
   3.26819358e-07 -4.75833201e-07]
 [-6.71630604e+01  5.58037882e-01 -1.66210855e-01 ... -2.81692726e-01
   1.44998572e-01  1.59180484e-02]
 ...
 [-6.22880198e+01  1.24018855e+00 -6.99262061e-02 ... -8.87819658e-01
   6.69726319e-02  3.39734646e-01]
 [-6.93060228e+01  6.63300501e-02 -1.80181733e-01 ... -2.22689044e-02
   1.92869204e-01  7.76271655e-02]
 [-7.04362973e+01  3.32417929e-04 -8.12191093e-04 ... -1.85077835e-04
   3.79411366e-04 -1.75030188e-05]]"
59,common_voice_id_19192774.mp3,"Entahlah, saya tidak mengerti.","[[-7.04455574e+01 -2.06857148e-07  6.42128043e-08 ... -6.54492078e-10
   3.77227760e-08  5.06605570e-09]
 [-7.04419407e+01 -6.62608599e-04  2.78466722e-04 ... -1.33207278e-04
   1.88699836e-04 -2.30360078e-04]
 [-6.97674571e+01  9.26928305e-02 -6.88352052e-02 ...  3.11765148e-02
   4.49145914e-02 -4.45381962e-02]
 ...
 [-6.45679618e+01  1.67490618e+00 -8.03677681e-02 ... -1.96086720e-01
  -6.36142738e-02 -1.43989893e-01]
 [-7.04221963e+01 -2.04689930e-03 -5.44010165e-03 ... -1.11521222e-03
   1.96017914e-03  6.36201428e-04]
 [-7.04448208e+01  2.32955477e-05 -1.58648258e-04 ...  4.89331376e-06
   6.49091059e-05  3.66556507e-05]]"
60,common_voice_id_19192787.mp3,Kecelakaan itu mengakibatkan kemacetan.,"[[-7.04455569e+01 -2.06857446e-07 -2.21803699e-07 ... -1.60653215e-07
   6.59144165e-08 -9.21569893e-08]
 [-7.04395418e+01 -2.91030333e-04 -7.28884600e-04 ... -6.07477693e-04
   2.11380502e-04 -1.12872973e-04]
 [-6.95825679e+01  6.53615787e-02 -1.52231050e-01 ... -4.12285954e-02
  -4.00894747e-02 -3.91644763e-03]
 ...
 [-5.91823233e+01  1.86482983e+00 -4.76782429e-01 ...  4.71827347e-02
  -1.97634140e-01 -8.32333603e-02]
 [-6.07933258e+01  2.28472320e+00  1.44601626e-01 ... -1.12399349e-02
  -4.25600983e-01 -4.89696574e-01]
 [-6.95488303e+01  4.03793457e-01  1.77475381e-01 ...  5.73462931e-02
   4.35472357e-02  1.52554185e-02]]"
61,common_voice_id_19192788.mp3,Menjadi tunangan bukanlah menjadi suami.,"[[-7.04455574e+01 -7.18411024e-08 -1.27533030e-08 ... -3.71016072e-08
  -1.47255695e-08 -3.52707326e-08]
 [-7.04401365e+01 -9.23528965e-04 -9.01239990e-05 ... -3.69417070e-05
  -8.31520728e-05 -1.05852500e-04]
 [-6.95053613e+01  1.68099607e-01 -4.17767814e-03 ... -5.73187710e-02
  -7.44044271e-02 -2.03836178e-02]
 ...
 [-5.17626369e+01  2.69983618e+00  4.59881906e-01 ... -9.81629288e-03
   6.64568924e-01 -1.54878235e-01]
 [-5.96435596e+01  2.12354812e+00  3.59401162e-01 ... -1.25764957e-01
   1.57932692e-01 -2.56948175e-01]
 [-7.03582695e+01 -1.89401148e-02 -9.07651533e-04 ... -4.01576808e-03
   2.57339867e-03 -6.73439164e-04]]"
62,common_voice_id_19192789.mp3,Aku benar-benar berterima kasih.,"[[-7.04455572e+01  1.44644193e-07  4.14874191e-08 ...  1.43893518e-07
   1.36015965e-07 -1.62377663e-08]
 [-7.04413297e+01  8.02068767e-05  5.53795134e-04 ...  1.24732442e-04
  -2.01438048e-04 -2.29008603e-04]
 [-6.93139897e+01  2.94987595e-01 -5.81386909e-03 ...  1.29475737e-02
  -1.28023702e-02 -4.87391814e-02]
 ...
 [-5.93212018e+01  1.45999133e+00 -2.89106139e-02 ... -6.85104593e-01
  -2.93876307e-01 -9.34878274e-02]
 [-6.48428938e+01  1.03910884e+00  2.15963655e-02 ... -2.48191031e-01
  -8.89752680e-03 -3.56546790e-01]
 [-7.03586080e+01  1.19400050e-03 -4.48920990e-03 ... -8.69058069e-03
  -2.28089463e-03 -5.97037159e-03]]"
63,common_voice_id_19192810.mp3,Saya tidak paham dengan perkataanmu.,"[[-7.04455579e+01 -2.88119224e-12 -1.34423943e-12 ... -3.03997461e-12
  -4.34917763e-12  1.12516118e-12]
 [-7.04455567e+01 -3.30566037e-07 -1.65730476e-07 ... -6.14412565e-08
  -1.63985440e-07  7.47459448e-08]
 [-6.43821869e+01  2.43446264e+00  1.29565063e+00 ... -6.71595188e-01
  -2.81560895e-01  8.44787787e-02]
 ...
 [-6.04792754e+01  2.20662776e+00  2.11256406e-02 ... -7.37859079e-01
  -3.95252958e-01  1.23789826e-01]
 [-6.99677652e+01  9.73698677e-02  1.65970359e-02 ... -9.36561739e-02
  -5.00717041e-02 -1.48960755e-02]
 [-7.04401616e+01 -6.52559976e-04  9.67280472e-06 ... -7.66714925e-04
  -1.39691783e-04 -1.21735609e-04]]"
